time,relative_humidity,air_temperature_average,wind_speed_average,wind_gust_average,air_dewpoint_average,wind_chill,heat_index,air_pressure_average
2023-10-27T09:15:44Z,98,13,1,4,13,13,13,1023.03
2023-10-27T09:30:46Z,98,13,4,5,13,13,13,1023.03
2023-10-27T09:45:48Z,98,13,2,5,13,13,13,1022.69
2023-10-27T10:00:49Z,98,13,2,4,13,13,13,1022.69
2023-10-27T10:15:50Z,98,13,1,3,13,13,13,1022.69
2023-10-27T10:30:52Z,98,13,3,4,13,13,13,1022.69
2023-10-27T10:45:53Z,98,13,1,4,13,13,13,1023.03
2023-10-27T11:00:54Z,98,13,1,4,13,13,13,1023.03
2023-10-27T11:15:56Z,98,13,2,4,13,13,13,1023.37
2023-10-27T11:30:57Z,98,13,2,3,13,13,13,1023.37
2023-10-27T11:45:58Z,98,13,2,4,13,13,13,1023.37
2023-10-27T12:01:00Z,98,13,3,4,13,13,13,1023.37
2023-10-27T12:15:00Z,98,13,1,4,13,13,13,1023.37
2023-10-27T12:30:02Z,99,13,1,5,13,13,13,1023.03
2023-10-27T12:45:03Z,99,13,2,4,13,13,13,1023.03
2023-10-27T13:00:03Z,98,13,2,4,13,13,13,1023.37
2023-10-27T13:15:03Z,99,13,4,4,13,13,13,1023.03
2023-10-27T13:30:04Z,99,13,1,5,13,13,13,1023.03
2023-10-27T13:45:06Z,99,13,4,5,13,13,13,1022.69
2023-10-27T14:00:06Z,99,13,4,5,13,13,13,1022.69
2023-10-27T14:15:08Z,99,13,3,6,13,13,13,1022.35
2023-10-27T14:30:10Z,99,13,2,6,13,13,13,1022.35
2023-10-27T14:45:12Z,99,13,4,6,13,13,13,1022.35
2023-10-27T15:00:14Z,99,13,4,6,13,13,13,1022.01
2023-10-27T15:15:18Z,99,14,4,5,13,14,14,1021.67
2023-10-27T15:30:19Z,99,14,3,5,13,14,14,1021.67
2023-10-27T15:45:20Z,98,14,5,6,13,14,14,1021.67
2023-10-27T16:00:23Z,98,14,5,6,13,14,14,1021.33
2023-10-27T16:15:26Z,98,14,5,6,13,14,14,1021
2023-10-27T16:30:28Z,98,14,4,6,13,14,14,1021
2023-10-27T16:45:31Z,97,14,5,6,13,14,14,1020.66
2023-10-27T17:00:33Z,96,14,5,6,13,14,14,1020.32
2023-10-27T17:15:35Z,96,14,5,6,13,14,14,1020.32
2023-10-27T17:30:36Z,95,14,4,6,13,14,14,1019.98
2023-10-27T17:45:37Z,95,14,4,6,13,14,14,1020.32
2023-10-27T18:15:38Z,95,14,4,5,13,14,14,1020.32
2023-10-27T18:30:40Z,95,14,3,5,13,14,14,1019.98
2023-10-27T18:45:41Z,95,14,2,5,13,14,14,1019.98
2023-10-27T19:00:43Z,95,14,4,5,13,14,14,1019.98
2023-10-27T19:15:43Z,95,14,4,4,13,14,14,1019.64
2023-10-27T19:15:43Z,95,14,4,4,13,14,14,1019.64
2023-10-27T19:30:45Z,95,14,4,5,13,14,14,1019.64
2023-10-27T19:45:46Z,95,14,4,4,13,14,14,1019.64
2023-10-27T20:00:48Z,95,14,4,4,13,14,14,1019.3
2023-10-27T20:15:49Z,95,14,4,4,13,14,14,1019.3
2023-10-27T20:30:50Z,95,14,3,4,13,14,14,1019.3
2023-10-27T20:45:50Z,95,14,4,5,13,14,14,1019.3
2023-10-27T21:00:52Z,95,14,4,5,13,14,14,1019.3
2023-10-27T21:15:53Z,94,13,3,4,13,13,13,1019.3
2023-10-27T21:30:56Z,95,13,3,4,13,13,13,1018.96
2023-10-27T21:45:56Z,95,13,3,4,13,13,13,1018.96
2023-10-27T22:00:57Z,95,13,3,5,13,13,13,1019.3
2023-10-28T00:00:07Z,97,13,4,5,12,13,13,1018.29
2023-10-28T00:15:08Z,97,13,4,4,12,13,13,1017.95
2023-10-28T00:30:10Z,97,13,4,4,12,13,13,1017.95
2023-10-28T03:15:27Z,98,13,3,4,12,13,13,1016.59
2023-10-28T03:30:29Z,98,13,3,4,13,13,13,1016.59
2023-10-28T03:45:32Z,98,13,3,5,13,13,13,1016.26
2023-10-28T04:00:33Z,98,13,2,4,13,13,13,1016.26
2023-10-28T04:15:34Z,98,13,4,5,13,13,13,1015.92
2023-10-28T04:30:36Z,98,13,2,5,13,13,13,1015.92
2023-10-28T05:00:39Z,97,13,2,4,12,13,13,1015.58
2023-10-28T05:15:39Z,97,13,2,4,12,13,13,1015.58
2023-10-28T05:30:42Z,98,13,2,4,13,13,13,1015.24
2023-10-28T05:45:44Z,97,13,1,3,13,13,13,1014.9
2023-10-28T06:00:44Z,97,13,2,3,13,13,13,1014.9
2023-10-28T06:15:46Z,97,13,2,3,13,13,13,1014.9
2023-10-28T06:30:49Z,97,13,2,3,13,13,13,1014.56
2023-10-28T06:45:49Z,97,13,2,4,13,13,13,1014.56
2023-10-28T07:00:51Z,97,13,2,3,13,13,13,1014.22
2023-10-28T07:15:52Z,97,13,2,3,13,13,13,1014.22
2023-10-28T07:30:54Z,97,13,2,3,13,13,13,1014.22
2023-10-28T07:45:56Z,97,13,3,3,13,13,13,1013.88
2023-10-28T08:00:57Z,97,13,2,3,13,13,13,1013.88
2023-10-28T08:15:57Z,97,13,3,4,13,13,13,1013.55
2023-10-28T08:30:58Z,97,13,2,2,13,13,13,1013.55
2023-10-28T08:45:59Z,97,13,1,2,13,13,13,1013.55
2023-10-28T09:00:01Z,97,13,1,1,13,13,13,1013.55
2023-10-28T09:15:01Z,97,13,1,3,13,13,13,1013.21
2023-10-28T09:30:02Z,97,13,2,2,13,13,13,1013.21
2023-10-28T09:45:03Z,97,13,1,3,13,13,13,1013.21
2023-10-28T10:00:03Z,97,13,3,4,13,13,13,1013.21
2023-10-28T10:15:04Z,97,13,4,4,13,13,13,1013.21
2023-10-28T10:30:06Z,97,13,3,4,13,13,13,1013.21
2023-10-28T10:45:07Z,97,13,3,4,13,13,13,1013.21
2023-10-28T11:15:09Z,97,14,1,4,13,14,14,1013.21
2023-10-28T11:30:10Z,97,14,1,2,13,14,14,1013.55
2023-10-28T11:45:11Z,97,14,0,1,13,14,14,1013.21
2023-10-28T12:00:12Z,97,14,0,1,13,14,14,1013.21
2023-10-28T12:15:13Z,97,14,0,1,13,14,14,1013.21
2023-10-28T12:30:15Z,97,14,2,2,13,14,14,1013.21
2023-10-28T12:45:17Z,97,14,0,1,14,14,14,1013.21
2023-10-28T13:00:20Z,97,15,0,1,14,15,15,1013.21
2023-10-28T13:15:23Z,96,15,1,1,14,15,15,1013.21
2023-10-28T13:30:26Z,95,15,2,3,14,15,15,1012.87
2023-10-28T13:45:28Z,95,16,1,3,15,16,16,1012.53
2023-10-28T14:00:32Z,93,16,2,2,15,16,16,1012.19
2023-10-28T14:15:36Z,90,17,4,4,15,17,17,1012.19
2023-10-28T14:30:40Z,87,17,4,4,15,17,17,1011.85
2023-10-28T14:45:42Z,87,17,0,3,15,17,17,1011.85
2023-10-28T15:00:46Z,85,18,0,1,16,18,18,1012.19
2023-10-28T15:15:50Z,81,18,4,7,15,18,18,1011.85
2023-10-28T15:30:52Z,81,18,4,6,15,18,18,1011.18
2023-10-28T15:45:54Z,83,18,0,4,16,18,18,1011.18
2023-10-28T16:00:56Z,82,19,0,1,16,19,19,1010.84
2023-10-28T16:15:59Z,80,19,1,1,16,19,19,1010.5
2023-10-28T16:30:04Z,80,19,4,4,16,19,19,1010.16
2023-10-28T16:46:05Z,81,19,1,3,16,19,19,1010.16
2023-10-28T17:00:07Z,79,20,3,4,16,20,20,1009.82
2023-10-28T17:15:09Z,79,20,2,5,16,20,20,1009.82
2023-10-28T17:30:11Z,78,20,8,8,16,20,20,1009.82
2023-10-28T17:45:13Z,78,20,4,6,16,20,20,1009.82
2023-10-28T18:00:15Z,79,20,4,5,16,20,20,1009.82
2023-10-28T18:30:17Z,83,19,2,6,16,19,19,1009.82
2023-10-28T18:45:18Z,82,19,3,4,16,19,19,1009.48
2023-10-28T19:00:20Z,82,19,5,7,16,19,19,1009.48
2023-10-28T19:15:20Z,82,19,3,5,16,19,19,1009.48
2023-10-28T19:30:22Z,81,19,3,4,16,19,19,1009.14
2023-10-28T19:45:24Z,82,19,4,5,16,19,19,1009.14
2023-10-28T20:00:25Z,83,19,4,5,16,19,19,1009.14
2023-10-28T20:15:26Z,83,18,3,6,16,18,18,1008.81
2023-10-28T20:30:28Z,84,18,6,8,16,18,18,1008.81
2023-10-28T20:45:28Z,85,18,4,6,16,18,18,1009.14
2023-10-28T21:00:29Z,85,18,2,5,16,18,18,1008.81
2023-10-28T21:15:29Z,85,18,1,4,16,18,18,1008.81
2023-10-28T21:30:30Z,85,18,1,3,16,18,18,1008.81
2023-10-28T21:45:30Z,86,17,1,3,15,17,17,1009.14
2023-10-28T22:00:31Z,86,17,1,3,15,17,17,1009.14
2023-10-28T22:15:31Z,87,17,1,3,15,17,17,1009.14
2023-10-28T22:30:32Z,87,17,1,2,15,17,17,1009.14
2023-10-28T22:45:33Z,87,17,2,3,15,17,17,1009.14
2023-10-28T23:00:33Z,86,18,1,4,15,18,18,1009.14
2023-10-28T23:15:33Z,85,18,1,2,15,18,18,1009.14
2023-10-28T23:30:34Z,85,18,0,3,15,18,18,1009.14
2023-10-28T23:45:34Z,85,18,1,2,16,18,18,1009.48
2023-10-29T00:00:35Z,85,18,2,4,15,18,18,1009.48
2023-10-29T00:15:35Z,85,18,2,2,16,18,18,1009.48
2023-10-29T00:30:37Z,85,18,2,4,16,18,18,1009.48
2023-10-29T00:45:37Z,84,18,4,4,16,18,18,1009.82
2023-10-29T01:00:38Z,83,18,2,10,16,18,18,1009.82
2023-10-29T01:15:39Z,82,18,4,6,16,18,18,1010.16
2023-10-29T01:30:40Z,82,18,3,5,16,18,18,1010.16
2023-10-29T01:30:40Z,82,18,3,5,16,18,18,1010.16
2023-10-29T01:45:40Z,82,18,3,5,15,18,18,1010.5
2023-10-29T02:00:41Z,82,18,4,4,15,18,18,1010.5
2023-10-29T02:15:41Z,83,18,3,5,15,18,18,1010.5
2023-10-29T02:30:42Z,83,18,4,5,15,18,18,1010.5
2023-10-29T02:45:43Z,84,18,3,4,15,18,18,1010.5
2023-10-29T03:00:44Z,84,17,1,4,15,17,17,1010.84
2023-10-29T03:15:45Z,83,18,2,4,14,18,18,1011.18
2023-10-29T03:30:48Z,82,17,2,4,14,17,17,1010.84
2023-10-29T03:45:52Z,81,17,3,4,14,17,17,1011.18
2023-10-29T04:00:55Z,75,18,8,9,13,18,18,1011.51
2023-10-29T04:15:59Z,73,17,7,9,12,17,17,1012.19
2023-10-29T04:30:02Z,72,17,8,11,12,17,17,1012.53
2023-10-29T04:45:05Z,72,16,7,9,11,16,16,1012.53
2023-10-29T05:00:10Z,73,16,6,11,11,16,16,1012.87
2023-10-29T05:15:13Z,77,15,9,12,12,15,15,1012.87
2023-10-29T05:30:19Z,76,15,11,13,11,15,15,1013.55
2023-10-29T05:45:22Z,73,14,10,16,9,14,14,1014.22
2023-10-29T06:00:26Z,69,13,10,15,7,13,13,1014.9
2023-10-29T06:15:30Z,69,12,11,12,7,12,12,1015.24
2023-10-29T06:30:34Z,67,11,12,14,6,11,11,1015.24
2023-10-29T06:45:38Z,68,11,7,13,5,11,11,1015.92
2023-10-29T07:00:42Z,67,11,6,9,4,11,11,1015.92
2023-10-29T07:00:42Z,67,11,6,9,4,11,11,1015.92
2023-10-29T07:00:42Z,67,11,6,9,4,11,11,1015.92
2023-10-29T07:00:42Z,67,11,6,9,4,11,11,1015.92
2023-10-29T07:00:42Z,67,11,6,9,4,11,11,1015.92
2023-10-29T07:00:42Z,67,11,6,9,4,11,11,1015.92
2023-10-29T07:15:43Z,67,10,6,8,4,10,10,1015.92
2023-10-29T07:30:46Z,67,10,6,11,4,7,10,1015.92
2023-10-29T08:30:59Z,65,9,8,12,3,5,9,1017.27
2023-10-29T09:30:11Z,67,7,4,7,2,5,7,1017.61
2023-10-29T09:45:14Z,68,7,4,7,2,5,7,1018.29
2023-10-29T10:00:17Z,68,7,6,8,2,4,7,1018.29
2023-10-29T10:15:20Z,69,7,4,7,2,4,7,1018.63
2023-10-29T10:30:23Z,68,7,3,6,1,5,7,1018.96
2023-10-29T11:15:29Z,69,7,4,6,1,4,7,1019.64
2023-10-29T11:45:34Z,70,7,7,7,2,3,7,1019.98
2023-10-29T12:15:41Z,68,7,5,9,1,3,7,1021
2023-10-29T12:30:44Z,68,7,5,11,1,4,7,1021
2023-10-29T12:45:46Z,66,7,7,8,1,3,7,1019.98
2023-10-29T13:00:47Z,67,7,7,8,1,3,7,1020.32
2023-10-29T13:15:48Z,65,7,7,8,1,3,7,1020.32
2023-10-29T13:30:50Z,63,7,6,9,1,4,7,1020.66
2023-10-29T13:45:52Z,60,8,7,9,0,4,8,1021
2023-10-29T14:00:53Z,59,7,7,8,-1,4,7,1020.32
2023-10-29T14:15:54Z,59,7,5,8,0,4,7,1020.32
2023-10-29T14:30:55Z,59,7,4,8,0,5,7,1020.32
2023-10-29T14:45:56Z,59,7,4,7,0,5,7,1020.66
2023-10-29T15:00:57Z,57,8,5,8,-1,5,8,1020.32
2023-10-29T15:15:58Z,58,8,6,9,0,4,8,1019.98
2023-10-29T15:30:59Z,57,8,4,8,-1,5,8,1019.98
2023-10-29T15:45:00Z,59,8,4,7,0,5,8,1019.98
2023-10-29T16:00:01Z,59,8,2,7,0,6,8,1019.64
2023-10-29T16:15:02Z,63,8,6,8,1,5,8,1019.98
2023-10-29T16:30:02Z,58,8,4,8,1,6,8,1019.64
2023-10-29T16:45:04Z,59,9,5,8,1,6,9,1019.98
2023-10-29T17:00:04Z,59,9,5,9,1,6,9,1019.98
2023-10-29T17:15:04Z,61,9,6,8,2,6,9,1019.98
2023-10-29T17:30:05Z,61,9,7,8,2,5,9,1019.98
2023-10-29T17:45:07Z,64,9,5,7,2,6,9,1019.3
2023-10-29T18:00:07Z,62,9,5,7,2,7,9,1019.64
2023-10-29T18:15:07Z,63,9,6,7,2,6,9,1019.64
2023-10-29T18:30:08Z,62,10,3,5,3,8,10,1019.98
2023-10-29T18:45:09Z,63,10,5,8,3,7,10,1019.98
2023-10-29T19:00:09Z,63,10,4,8,3,8,10,1020.32
2023-10-29T19:15:10Z,64,9,5,9,3,7,9,1020.32
2023-10-29T19:30:10Z,65,9,6,8,3,6,9,1020.32
2023-10-29T19:45:14Z,66,9,6,8,3,6,9,1020.32
2023-10-29T20:00:13Z,65,9,5,7,3,6,9,1020.32
2023-10-29T20:15:14Z,66,9,4,7,3,6,9,1020.32
2023-10-29T20:30:14Z,64,9,5,7,2,6,9,1020.32
2023-10-29T20:45:15Z,59,9,6,7,1,6,9,1020.66
2023-10-29T21:00:15Z,61,8,4,7,1,6,8,1020.32
2023-10-29T21:15:16Z,63,8,5,6,2,5,8,1020.66
2023-10-29T21:30:17Z,63,8,4,5,1,6,8,1020.66
2023-10-29T22:00:19Z,66,8,4,4,2,6,8,1021.33
2023-10-29T22:15:20Z,66,8,2,4,2,7,8,1021
2023-10-29T22:30:20Z,67,8,4,5,2,5,8,1021.33
2023-10-29T22:45:23Z,68,8,5,5,2,5,8,1021.67
2023-10-29T23:00:23Z,69,8,4,5,2,5,8,1021.67
2023-10-29T23:15:25Z,69,7,4,7,2,5,7,1021.67
2023-10-29T23:30:25Z,69,7,4,7,2,4,7,1021
2023-10-29T23:45:26Z,70,7,3,6,2,5,7,1021.33
2023-10-30T00:00:27Z,70,7,4,7,2,5,7,1021.67
2023-10-30T00:15:28Z,70,7,6,6,2,4,7,1021.67
2023-10-30T00:30:30Z,70,7,2,5,2,6,7,1021.67
2023-10-30T00:45:30Z,71,7,3,8,2,5,7,1021.33
2023-10-30T01:00:31Z,71,7,4,7,2,4,7,1021.33
2023-10-30T01:15:31Z,70,7,4,7,2,4,7,1021.33
2023-10-30T01:30:32Z,69,7,7,8,2,3,7,1022.01
2023-10-30T01:45:34Z,70,7,5,8,2,3,7,1021.67
2023-10-30T02:00:37Z,69,7,5,7,1,3,7,1021.67
2023-10-30T02:15:38Z,71,7,5,7,2,3,7,1021.33
2023-10-30T02:30:39Z,71,6,5,7,1,3,6,1021.67
2023-10-30T02:45:42Z,71,6,4,7,1,3,6,1021.67
2023-10-30T03:00:43Z,72,6,5,6,2,3,6,1021.33
2023-10-30T03:15:47Z,73,6,3,6,2,4,6,1021.33
2023-10-30T03:30:52Z,75,6,6,7,2,2,6,1021.33
2023-10-30T03:45:55Z,76,5,4,7,2,2,5,1021.33
2023-10-30T04:00:58Z,76,5,4,6,1,2,5,1021.33
2023-10-30T04:15:00Z,77,5,1,4,1,4,5,1021.67
2023-10-30T04:30:04Z,77,5,4,5,1,2,5,1021.67
2023-10-30T04:45:06Z,77,4,2,5,1,3,4,1021.33
2023-10-30T05:00:07Z,77,4,1,3,1,4,4,1021.33
2023-10-30T05:15:08Z,78,4,2,3,1,3,4,1021.33
2023-10-30T05:30:08Z,78,4,2,4,1,2,4,1021.67
2023-10-30T05:45:10Z,78,4,1,3,1,3,4,1021.67
2023-10-30T06:00:11Z,79,4,3,4,1,2,4,1021.67
2023-10-30T06:15:12Z,77,4,2,4,1,2,4,1021.33
2023-10-30T06:30:13Z,77,4,2,2,1,3,4,1021.33
2023-10-30T06:45:14Z,76,4,2,4,1,3,4,1021.33
2023-10-30T07:00:15Z,75,4,4,4,0,0,4,1021
2023-10-30T07:15:17Z,76,4,1,2,0,4,4,1020.66
2023-10-30T07:30:18Z,76,4,0,1,0,4,4,1021
2023-10-30T07:45:20Z,75,4,2,4,0,3,4,1021
2023-10-30T08:00:21Z,73,4,2,4,-1,2,4,1020.66
2023-10-30T08:15:22Z,73,4,2,3,-1,2,4,1021
2023-10-30T08:30:22Z,74,4,1,3,0,3,4,1021
2023-10-30T08:45:23Z,74,4,1,3,0,3,4,1021
2023-10-30T09:00:24Z,74,4,0,2,-1,4,4,1020.66
2023-10-30T09:15:24Z,74,4,1,2,-1,4,4,1020.66
2023-10-30T09:30:27Z,75,4,0,2,0,4,4,1020.32
2023-10-30T09:45:30Z,75,4,1,1,0,4,4,1020.32
2023-10-30T10:00:34Z,75,4,1,2,0,4,4,1019.98
2023-10-30T10:15:37Z,74,4,2,3,-1,2,4,1019.64
2023-10-30T10:30:40Z,74,4,1,3,-1,4,4,1019.3
2023-10-30T10:45:42Z,74,4,1,1,-1,4,4,1018.96
2023-10-30T11:00:44Z,73,4,0,2,-1,4,4,1018.63
2023-10-30T11:15:46Z,73,4,1,2,-1,4,4,1018.63
2023-10-30T11:30:47Z,74,4,0,2,-1,4,4,1018.29
2023-10-30T11:45:49Z,76,4,0,1,0,4,4,1017.95
2023-10-30T12:00:50Z,77,4,0,2,0,4,4,1017.95
2023-10-30T12:15:53Z,78,3,1,2,0,3,3,1017.61
2023-10-30T12:30:55Z,79,3,0,2,0,3,3,1017.61
2023-10-30T12:45:56Z,80,3,1,2,0,2,3,1017.95
2023-10-30T13:00:57Z,81,3,2,3,0,1,3,1017.95
2023-10-30T13:15:59Z,83,3,0,2,1,3,3,1017.27
2023-10-30T13:30:00Z,84,3,0,2,1,3,3,1017.27
2023-10-30T13:45:03Z,85,3,1,4,1,2,3,1016.93
2023-10-30T14:01:05Z,86,3,2,3,1,1,3,1016.59
2023-10-30T14:15:07Z,87,3,2,3,2,2,3,1016.26
2023-10-30T14:30:09Z,87,3,1,4,2,3,3,1015.92
2023-10-30T14:45:11Z,88,3,1,3,2,2,3,1015.92
2023-10-30T15:00:12Z,88,3,3,4,2,1,3,1015.58
2023-10-30T15:15:15Z,88,3,2,4,2,2,3,1014.9
2023-10-30T15:30:16Z,89,3,2,4,2,2,3,1014.56
2023-10-30T15:45:17Z,90,3,2,2,2,2,3,1014.9
2023-10-30T16:00:19Z,90,3,3,4,2,1,3,1015.24
2023-10-30T16:15:22Z,91,3,4,4,2,0,3,1014.56
2023-10-30T16:30:24Z,92,3,2,4,2,1,3,1013.55
2023-10-30T16:45:28Z,92,3,2,6,2,1,3,1013.21
2023-10-30T17:00:31Z,92,3,3,6,2,0,3,1012.87
2023-10-30T17:15:34Z,92,3,2,4,2,1,3,1012.19
2023-10-30T17:30:36Z,92,3,2,6,2,1,3,1012.19
2023-10-30T17:45:38Z,92,3,4,6,2,0,3,1011.85
2023-10-30T18:00:43Z,93,3,5,7,2,-1,3,1011.18
2023-10-30T18:15:45Z,93,3,8,8,2,-3,3,1011.18
2023-10-30T18:45:51Z,92,3,5,10,2,-1,3,1010.5
2023-10-30T19:00:54Z,92,3,5,9,2,-1,3,1009.82
2023-10-30T19:15:56Z,93,3,6,7,2,-2,3,1009.82
2023-10-30T19:30:58Z,93,3,4,6,2,0,3,1009.48
2023-10-30T19:45:00Z,93,3,5,6,2,-1,3,1009.48
2023-10-30T20:00:02Z,93,3,2,7,2,1,3,1009.14
2023-10-30T20:15:04Z,93,3,4,7,2,0,3,1009.14
2023-10-30T20:30:07Z,93,3,2,5,2,1,3,1008.47
2023-10-30T20:45:08Z,93,3,2,4,2,1,3,1008.81
2023-10-30T21:00:09Z,93,3,1,5,2,2,3,1008.47
2023-10-30T21:15:14Z,93,3,2,4,2,1,3,1008.13
2023-10-30T21:30:14Z,94,3,1,4,2,2,3,1008.13
2023-10-30T21:45:17Z,93,3,1,4,2,2,3,1007.45
2023-10-30T22:00:18Z,94,3,2,4,3,2,3,1007.79
2023-10-30T22:15:19Z,94,3,2,3,3,2,3,1007.45
2023-10-30T22:30:20Z,94,3,1,4,3,2,3,1007.11
2023-10-30T22:45:22Z,94,3,1,4,3,2,3,1006.77
2023-10-30T23:00:26Z,94,3,1,3,3,2,3,1006.1
2023-10-30T23:15:26Z,94,4,2,4,3,2,4,1006.77
2023-10-30T23:30:25Z,94,4,2,4,3,2,4,1007.11
2023-10-30T23:45:27Z,94,4,2,5,3,2,4,1006.77
2023-10-31T00:00:27Z,94,4,3,5,3,1,4,1006.1
2023-10-31T00:15:30Z,94,4,4,4,3,1,4,1005.76
2023-10-31T00:30:32Z,95,4,1,4,3,3,4,1005.76
2023-10-31T00:45:33Z,95,5,1,3,4,4,5,1006.1
2023-10-31T01:00:34Z,95,5,3,4,4,2,5,1006.43
2023-10-31T01:15:34Z,95,5,2,4,4,3,5,1006.43
2023-10-31T01:30:34Z,95,4,4,5,4,1,4,1006.1
2023-10-31T01:45:36Z,95,4,3,5,3,2,4,1006.43
2023-10-31T02:00:36Z,95,4,3,6,3,1,4,1006.1
2023-10-31T02:15:37Z,95,4,4,5,3,0,4,1006.1
2023-10-31T02:30:37Z,95,4,2,5,3,2,4,1006.1
2023-10-31T02:45:38Z,95,4,2,5,3,2,4,1005.42
2023-10-31T03:00:39Z,95,4,4,5,3,0,4,1005.42
2023-10-31T03:15:43Z,95,4,2,5,3,2,4,1005.76
2023-10-31T03:30:44Z,95,4,2,4,3,2,4,1005.76
2023-10-31T03:45:46Z,95,4,4,4,3,0,4,1005.76
2023-10-31T04:00:47Z,95,4,4,5,3,0,4,1006.1
2023-10-31T04:15:47Z,95,4,4,4,3,1,4,1005.76
2023-10-31T04:30:48Z,95,4,4,4,3,0,4,1005.76
2023-10-31T04:45:52Z,95,4,4,6,3,1,4,1005.76
2023-10-31T05:00:53Z,95,4,4,6,3,0,4,1006.1
2023-10-31T05:15:55Z,95,4,4,6,3,0,4,1006.1
2023-10-31T05:30:57Z,95,4,4,5,3,0,4,1005.76
2023-10-31T05:45:59Z,95,4,4,6,3,1,4,1006.43
2023-10-31T06:00:01Z,95,4,4,8,3,0,4,1006.77
2023-10-31T06:15:03Z,95,4,4,8,3,0,4,1006.77
2023-10-31T06:30:04Z,95,4,4,6,3,1,4,1007.11
2023-10-31T06:45:05Z,95,4,4,5,3,1,4,1007.11
2023-10-31T07:00:07Z,95,4,2,4,3,2,4,1007.45
2023-10-31T07:15:07Z,95,4,4,4,3,1,4,1007.45
2023-10-31T07:30:08Z,95,4,3,5,3,1,4,1007.45
2023-10-31T07:45:11Z,95,4,5,6,3,0,4,1007.79
2023-10-31T08:00:12Z,95,4,6,8,3,0,4,1008.13
2023-10-31T08:15:15Z,95,4,4,7,3,1,4,1008.13
2023-10-31T08:30:16Z,95,4,5,7,3,0,4,1008.47
2023-10-31T08:45:18Z,94,4,5,7,4,1,4,1008.47
2023-10-31T09:00:21Z,94,5,6,7,4,0,5,1009.14
2023-10-31T09:15:22Z,92,5,6,8,3,0,5,1009.48
2023-10-31T09:30:25Z,91,5,8,10,3,0,5,1009.82
2023-10-31T09:45:28Z,90,5,7,9,3,0,5,1009.82
2023-10-31T10:00:29Z,90,5,4,10,3,1,5,1010.16
2023-10-31T10:15:31Z,90,5,4,5,3,1,5,1010.5
2023-10-31T10:30:33Z,90,4,5,7,3,1,4,1010.5
2023-10-31T10:45:36Z,90,4,4,5,3,1,4,1010.84
2023-10-31T11:00:39Z,90,4,4,6,3,1,4,1011.51
2023-10-31T11:15:43Z,89,4,4,8,3,1,4,1011.85
2023-10-31T11:30:47Z,87,5,4,9,3,1,5,1012.53
2023-10-31T11:45:52Z,87,4,6,8,3,0,4,1012.53
2023-10-31T12:00:56Z,87,4,8,9,2,-1,4,1012.87
2023-10-31T12:16:00Z,86,4,7,10,2,-1,4,1013.55
2023-10-31T12:30:02Z,85,4,8,9,2,-1,4,1013.55
2023-10-31T12:45:04Z,85,4,5,8,2,0,4,1013.55
2023-10-31T13:00:05Z,85,4,6,8,2,-1,4,1013.88
2023-10-31T13:15:05Z,85,4,5,8,2,-1,4,1013.88
2023-10-31T13:30:08Z,85,4,5,8,2,0,4,1014.22
2023-10-31T13:45:10Z,84,4,5,8,2,0,4,1014.56
2023-10-31T14:00:12Z,82,4,5,9,1,0,4,1014.56
2023-10-31T14:15:14Z,80,4,8,9,1,-1,4,1015.24
2023-10-31T14:30:15Z,79,4,8,11,1,-1,4,1014.9
2023-10-31T14:45:16Z,78,5,6,10,1,0,5,1015.24
2023-10-31T15:00:18Z,76,5,10,12,1,-1,5,1015.24
2023-10-31T15:15:19Z,77,5,8,11,1,0,5,1015.58
2023-10-31T15:30:22Z,74,5,7,13,1,1,5,1015.58
2023-10-31T15:45:23Z,72,6,7,11,1,1,6,1015.58
2023-10-31T16:00:27Z,69,5,8,12,0,1,5,1015.58
2023-10-31T16:15:28Z,67,6,8,11,0,1,6,1015.58
2023-10-31T16:30:32Z,67,6,7,8,0,2,6,1015.92
2023-10-31T16:45:34Z,66,6,5,9,0,3,6,1015.92
2023-10-31T17:00:36Z,67,6,4,8,1,3,6,1015.92
2023-10-31T17:15:39Z,66,7,7,10,1,3,7,1016.26
2023-10-31T17:30:40Z,65,6,6,8,0,3,6,1016.26
2023-10-31T17:45:43Z,64,7,7,10,0,3,7,1016.59
2023-10-31T18:00:44Z,64,6,8,10,0,2,6,1016.59
2023-10-31T18:15:45Z,64,6,6,11,0,3,6,1016.59
2023-10-31T18:30:45Z,65,6,7,10,0,2,6,1016.59
2023-10-31T18:45:47Z,65,6,6,9,0,3,6,1017.27
2023-10-31T19:00:48Z,66,6,5,8,0,3,6,1016.93
2023-10-31T19:15:50Z,65,6,5,9,-1,2,6,1017.27
2023-10-31T19:30:50Z,66,6,6,8,0,2,6,1017.61
2023-10-31T19:45:53Z,67,6,4,8,0,3,6,1017.61
2023-10-31T20:00:55Z,67,6,6,8,0,1,6,1017.95
2023-10-31T20:15:56Z,67,6,7,7,0,1,6,1017.61
2023-10-31T20:30:56Z,67,5,4,6,0,2,5,1017.61
2023-10-31T20:45:58Z,67,6,4,6,0,3,6,1017.95
2023-10-31T21:00:58Z,67,5,4,6,0,2,5,1017.95
2023-10-31T21:15:59Z,67,5,4,6,-1,2,5,1018.29
2023-10-31T21:30:01Z,69,5,5,6,0,2,5,1018.29
2023-10-31T21:45:02Z,72,5,4,5,1,2,5,1018.29
